"","name","address","category"
"99","지상캐터링서비스","울산광역시 울주군 웅촌면 웅촌로 506-4","음식 > 급식"
"100","온달푸드","울산광역시 울주군 삼남면 서상평길 21","음식 > 급식"
"101","신세계푸드FS효성울산공장","울산광역시 남구 납도로 30 효성(주)","서비스,산업 > 물류,유통"
"102","삼경푸드","울산광역시 북구 제내1길 7-1","농업 > 과실재배"
"103","푸드플러스","울산광역시 남구 정동로42번길 6","서비스,산업 > 축산업"
"104","푸드원","울산광역시 울주군 상북면 신기길 38","전문,기술서비스 > 경영컨설팅"
"105","올레푸드마켓 신세계점","울산광역시 중구 곽남14길 37 선우시장선화아파트","쇼핑,유통 > 슈퍼,마트"
"106","자연애푸드마켓","울산광역시 남구 신정동 236-51","쇼핑,유통 > 슈퍼,마트"
"107","또또푸드","울산광역시 북구 매산로 65 106동1705호","쇼핑,유통 > 종합도소매"
"108","온산농협하나로마트 로컬푸드점","울산광역시 울주군 온산읍 명봉거남로 62","쇼핑,유통 > 슈퍼,마트"
"109","자연애푸드마켓울산점","울산광역시 남구 신정로 145","쇼핑,유통 > 슈퍼,마트"
"110","바다푸드","울산광역시 남구 돋질로429번길 8","쇼핑,유통 > 가공식품"
"111","신세계푸드FS효성울산공장","울산광역시 남구 납도로 30 효성(주)","서비스,산업 > 물류,유통"
"112","삼경푸드","울산광역시 북구 제내1길 7-1","농업 > 과실재배"
"113","푸드플러스","울산광역시 남구 정동로42번길 6","서비스,산업 > 축산업"
"114","푸드원","울산광역시 울주군 상북면 신기길 38","전문,기술서비스 > 경영컨설팅"
"115","올레푸드마켓 신세계점","울산광역시 중구 곽남14길 37 선우시장선화아파트","쇼핑,유통 > 슈퍼,마트"
"116","자연애푸드마켓","울산광역시 남구 신정동 236-51","쇼핑,유통 > 슈퍼,마트"
"117","또또푸드","울산광역시 북구 매산로 65 106동1705호","쇼핑,유통 > 종합도소매"
"118","온산농협하나로마트 로컬푸드점","울산광역시 울주군 온산읍 명봉거남로 62","쇼핑,유통 > 슈퍼,마트"
"119","자연애푸드마켓울산점","울산광역시 남구 신정로 145","쇼핑,유통 > 슈퍼,마트"
"120","바다푸드","울산광역시 남구 돋질로429번길 8","쇼핑,유통 > 가공식품"
"121","씨엔푸드","울산광역시 남구 정동로 39","쇼핑,유통 > 가공식품"
"122","푸드랜드","울산광역시 북구 명촌10길 50","쇼핑,유통 > 식료품"
"123","씨엔푸드울산영업소","울산광역시 남구 정동로 39","쇼핑,유통 > 반찬가게"
"124","참사랑푸드","울산광역시 중구 평산4길 72","쇼핑,유통 > 가공식품"
"125","전진푸드","울산광역시 울주군 범서읍 대리2길 3-4","쇼핑,유통 > 식료품"
"126","지성푸드","울산광역시 남구 대학로1번길 63 ,102호","쇼핑,유통 > 전통식품"
"127","영푸드","울산광역시 중구 운곡8길 32","쇼핑,유통 > 반찬가게"
"128","명성푸드","울산광역시 울주군 온산읍 신온9길 58","쇼핑,유통 > 식료품"
"129","맛그린푸드","울산광역시 중구 함월1길 350","쇼핑,유통 > 가공식품"
"130","세원푸드","울산광역시 중구 곽남5길 19","쇼핑,유통 > 식료품"
"131","수떡&푸드스튜디오","울산광역시 남구 중앙로230번길 22","전통식품 > 떡,한과"
"132","도원푸드","울산광역시 울주군 청량읍 상남길 5-43","쇼핑,유통 > 전통식품"
"133","SH푸드시스템","울산광역시 남구 대학로15번길 7","쇼핑,유통 > 가공식품"
"134","샵원푸드","울산광역시 남구 삼산로402번길 29","쇼핑,유통 > 식료품"
"135","양지푸드시스템","울산광역시 울주군 웅촌면 곡천검단로 30","쇼핑,유통 > 조미료,향신료"
"136","한가득푸드","울산광역시 북구 달천마을안길 13","쇼핑,유통 > 식료품"
"137","시선그린푸드","울산광역시 북구 진장유통로 46","쇼핑,유통 > 식료품"
"138","울주푸드뱅크마켓","울산광역시 울주군 언양읍 동문길 51","쇼핑,유통 > 식료품"
"139","다물푸드","울산광역시 울주군 온양읍 연안8길 31","쇼핑,유통 > 식료품"
"140","제이푸드","울산광역시 동구 대송9길 46","쇼핑,유통 > 식료품"
"141","소윤푸드","울산광역시 북구 강동산하5로 25","쇼핑,유통 > 식료품"
"142","한내푸드","울산광역시 울주군 삼남면 반구대로 591-5","쇼핑,유통 > 가공식품"
"143","거성푸드상사","울산광역시 동구 월봉6가길 36","쇼핑,유통 > 식료품"
"144","푸드안웅촌지점","울산광역시 울주군 웅촌면 오복길 17","쇼핑,유통 > 식료품"
"145","예성푸드","울산광역시 남구 돋질로206번길 6","쇼핑,유통 > 식료품"
"146","해광푸드","울산광역시 울주군 삼남면 봉화로 8","쇼핑,유통 > 가공식품"
"147","울주푸드뱅크마켓","울산광역시 울주군 온양읍 태화7길 50-17","쇼핑,유통 > 식료품"
"148","씨제이푸드시스팀울산지사","울산광역시 남구 대학로 152","쇼핑,유통 > 조미료,향신료"
"149","또바또푸드","울산광역시 중구 중앙길 20","쇼핑,유통 > 조미료,향신료"
"150","자연애푸드마켓","울산광역시 중구 반구정16길 12","쇼핑,유통 > 슈퍼,마트"
"151","씨앤푸드","울산광역시 남구 산업로 432","쇼핑,유통 > 수산물"
"152","정푸드","울산광역시 울주군 삼남면 남상평1길 11","쇼핑,유통 > 육류"
"153","굿푸드","울산광역시 중구 반구정19길 15","쇼핑,유통 > 육류"
"154","서연푸드","울산광역시 동구 동진로 87","쇼핑,유통 > 수산물"
"155","더푸드","울산광역시 북구 명촌20길 10","쇼핑,유통 > 수산물"
"156","성원푸드","울산광역시 남구 달삼로60번길 8","쇼핑,유통 > 건어물"
"157","으뜸푸드","울산광역시 남구 삼산로308번길 5-6","쇼핑,유통 > 축산업용품"
"158","싱싱푸드","울산광역시 중구 산전길 19","쇼핑,유통 > 패션잡화"
"159","에이치&에이치푸드","울산광역시 동구 등대5길 39-1","쇼핑,유통 > 축산업용품"
"160","푸드살롱","울산광역시 중구 달빛로 29 108호","음식점 > 도시락,컵밥"
"161","퀸즈푸드","울산광역시 동구 해수욕장10길 32","음식점 > 한식"
"162","일마레&퀸즈푸드","울산광역시 동구 해수욕장10길 32 2,3층","음식점 > 한식뷔페"
"163","가나푸드도시락","울산광역시 울주군 온산읍 덕신로 402-1","한식 > 백반,가정식"
"164","태능푸드시스템","울산광역시 중구 성안2길 5","음식점 > 도시락,컵밥"
"165","푸드코트 울산대병원","울산광역시 동구 방어진순환도로 877","음식점 > 한식"
"166","훼밀리푸드","울산광역시 울주군 청량읍 화창길 23","음식점 > 도시락,컵밥"
"167","태국음식전문 타이푸드","울산광역시 남구 왕생로72번길 8","음식점 > 한식"
"168","123푸드","울산광역시 남구 남중로74번길 14 1층","한식 > 곱창,막창,양"
"169","한솔푸드울산도서관","울산광역시 남구 꽃대나리로 140","음식점 > 한식"
"170","양지푸드양지식당","울산광역시 울주군 청량읍 상남길 6-18","음식점 > 도시락,컵밥"
"171","퀸즈푸드","울산광역시 동구 해수욕장10길 32","음식점 > 한식"
"172","일마레&퀸즈푸드","울산광역시 동구 해수욕장10길 32 2,3층","음식점 > 한식뷔페"
"173","가나푸드도시락","울산광역시 울주군 온산읍 덕신로 402-1","한식 > 백반,가정식"
"174","태능푸드시스템","울산광역시 중구 성안2길 5","음식점 > 도시락,컵밥"
"175","푸드코트 울산대병원","울산광역시 동구 방어진순환도로 877","음식점 > 한식"
"176","훼밀리푸드","울산광역시 울주군 청량읍 화창길 23","음식점 > 도시락,컵밥"
"177","태국음식전문 타이푸드","울산광역시 남구 왕생로72번길 8","음식점 > 한식"
"178","123푸드","울산광역시 남구 남중로74번길 14 1층","한식 > 곱창,막창,양"
"179","한솔푸드울산도서관","울산광역시 남구 꽃대나리로 140","음식점 > 한식"
"180","양지푸드양지식당","울산광역시 울주군 청량읍 상남길 6-18","음식점 > 도시락,컵밥"
"181","원Food","울산광역시 울주군 웅촌면 웅촌로 565","음식점 > 한식"
"182","진장푸드","울산광역시 북구 진장유통로 51-10","음식점 > 한식"
"183","보따리푸드날","울산광역시 울주군 삼남면 후평길 106-16","음식점 > 한식"
"184","푸드테크","울산광역시 남구 팔등로61번길 10","일식 > 일식당"
"185","구삼통닭 삼산점","울산광역시 남구 번영로 234","음식점 > 치킨,닭강정"
"186","더몬스터 푸드스토리","울산광역시 남구 돋질로429번길 6","음식점 > 햄버거"
"187","반타이푸드","울산광역시 남구 중앙로248번길 13 2층 반타이푸드","음식점 > 태국음식"
"188","현대그린푸드(현대미포조선미래관)","울산광역시 동구 문현6길 41 미래관기숙사","음식점 > 푸드코트"
"189","스킨푸드","울산광역시 울주군 온산읍 신경3길 36","쇼핑,유통 > 화장품,향수"
"190","울주푸드뱅크마켓","울산광역시 울주군 언양읍 동부2길 20","사회,복지 > 사회복지단체"
"191","울주푸드뱅크마켓","울산광역시 울주군 범서읍 송현길 65 1층","사회,복지"
"192","아이비푸드 울산과학기술원유니스트","울산광역시 울주군 언양읍 유니스트길 50","음식점 > 푸드코트"
"193","조이푸드","울산광역시 북구 천곡길 161","분식 > 종합분식"
"194","울산광역푸드뱅크","울산광역시 중구 염포로 85","사회,복지 > 사회복지단체"
"195","셰프리푸드트럭 울산점","울산광역시 남구 삼산로 288 롯데백화점 울산점 지하1층","음식점 > 퓨전음식"
"196","러브에이드푸드박스","울산광역시 남구 월평로191번길 4","음식점 > 치킨,닭강정"
"197","울주푸드뱅크마켓","울산광역시 울주군 온양읍 태화7길 50-17","사회,복지 > 사회복지단체"
"198","모드니애 슈퍼푸드","울산광역시 울주군 두동면 두동로 815-1","반려동물 > 반려동물분양"
"199","현대그린푸드입구","울산광역시 북구 연암동","도로시설 > 방면정보"
"200","에이치푸드","울산광역시 북구 동대16길 3","음식점 > 피자"
"201","동구푸드","울산광역시 동구 진성15나길 1","음식점 > 치킨,닭강정"
"202","친구푸드","울산광역시 중구 운곡2길 1","음식점 > 야식"
"203","로컬푸드연구소","울산광역시 울주군 범서읍 평천길 95","술집 > 전통,민속주점"
"204","서연로컬푸드주차장입구","울산광역시 동구 방어동","도로시설 > 방면정보"
"205","피엠푸드울산옥동점","울산광역시 남구 동산로29번길 4","음식점 > 피자"
"206","소유푸드","울산광역시 북구 신천동 233-13 소유푸드","협회,단체 > 창업,취업"
"207","웰푸드코트","울산광역시 울주군 청량읍 처용산업3길 162","음식점 > 푸드코트"
"208","마쵸맨푸드","울산광역시 중구 학성공원2길 8","음식점 > 야식"
"209","푸드캐피탈 롯데백화점울산점","울산광역시 남구 삼산로 282 롯데백화점울산점 B1","분식 > 종합분식"
"210","풀무원푸드앤컬처 울산대학","울산광역시 남구 대학로 93","음식점 > 푸드코트"
"211","현대그린푸드(현대미포조선기술교육원)","울산광역시 동구 방어동 산106-2 현대미포조선기술교육원 식당","음식점 > 푸드코트"
"212","할랄코리아","울산광역시 울주군 서생면 연산4길 7","제조업 > 도시락,조리식품제조"
"213","유쑥","울산광역시 남구 도산로 47 2층","음식점 > 태국음식"
"214","부기타이","울산광역시 중구 중앙3길 17","음식점 > 태국음식"
"215","나이쏘이 현대백화점울산점","울산광역시 남구 삼산로 261 현대백화점울산점 12F","음식점 > 태국음식"
"216","브라바스","울산광역시 남구 신정로20번길 19-11 1층","음식점 > 스페인음식"
"217","KFC 울산현대점","울산광역시 남구 삼산중로 71","양식 > 햄버거"
"218","롯데리아 롯데마트울산점","울산광역시 남구 삼산로 74","양식 > 햄버거"
"219","롯데리아 울산온산점","울산광역시 울주군 온산읍 덕남로 5","양식 > 햄버거"
"220","맥도날드 울산호계SKDT","울산광역시 북구 신천동 451-2","양식 > 햄버거"
"221","밤의카페","울산광역시 남구 삼산중로114번길 19 1층","음식점 > 프랑스음식"
"222","맥도날드 울산삼산DT점","울산광역시 남구 화합로 201","양식 > 햄버거"
"223","맥도날드 울산옥현점","울산광역시 남구 옥현로58번길 4","양식 > 햄버거"
"224","롯데리아 울산구영점","울산광역시 울주군 범서읍 점촌3길 10-10","양식 > 햄버거"
"225","롯데리아 울산삼산디아이점","울산광역시 남구 화합로 194","양식 > 햄버거"
"226","롯데리아 울산터미날점","울산광역시 남구 화합로 133 시외버스터미널","양식 > 햄버거"
"227","더스위트타이","울산광역시 중구 중앙길 113","음식점 > 태국음식"
"228","맥도날드 삼산로DT점","울산광역시 남구 삼산로 230","양식 > 햄버거"
"229","맥도날드 달동점","울산광역시 남구 신정로 37","양식 > 햄버거"
"230","롯데리아울산대학점","울산광역시 남구 대학로84번길 7-1","양식 > 햄버거"
"231","롯데리아 우정점","울산광역시 중구 유곡로 20 1층","양식 > 햄버거"
"232","버거킹 울산신정FS점","울산광역시 남구 봉월로 97","양식 > 햄버거"
"233","롯데리아 울산남목점","울산광역시 동구 방어진순환도로 1133","양식 > 햄버거"
"234","맥도날드 울산일산DT점","울산광역시 동구 방어진순환도로 634","양식 > 햄버거"
"235","맥도날드 울산SK점","울산광역시 남구 중앙로 126","양식 > 햄버거"
"236","버거킹 울산우정SK점","울산광역시 중구 북부순환도로 323 A동","양식 > 햄버거"
"237","맥도날드 울산병영점","울산광역시 중구 번영로 576","양식 > 햄버거"
"238","울산아이스크림할인점","울산광역시 남구 삼산로94번길 19-1 울산아이스크림할인점","쇼핑,유통 > 가공식품"
"239","롯데리아 울산역사점","울산광역시 울주군 삼남면 울산역로 177 울산역 2층 롯데리아","양식 > 햄버거"
"240","버거킹 삼산현대점","울산광역시 남구 삼산로 261 현대백화점울산점 B1","양식 > 햄버거"
"241","맥도날드 울산굴화DT점","울산광역시 울주군 범서읍 울밀로 2877 한국맥도날드유한회사","양식 > 햄버거"
"242","롯데리아 홈플러스울산남구점","울산광역시 남구 수암로 148 삼성테스코홈플러스(울산남구점)","양식 > 햄버거"
"243","맥도날드 울산옥동DT점","울산광역시 남구 문수로423번길 2","양식 > 햄버거"
"244","드림메디의원","울산광역시 남구 문수로335번길 6","병원,의원 > 내과"
"245","롯데리아 울산세이브존점","울산광역시 남구 번영로250번길 9 세이브존(울산점)","양식 > 햄버거"
"246","디엠종합식품상사","울산광역시 남구 정동로 123","쇼핑,유통 > 식료품"
"247","버거킹 울산무거점","울산광역시 남구 대학로 157","양식 > 햄버거"
"248","롯데리아 정자해변점","울산광역시 북구 동해안로 1656","양식 > 햄버거"
"249","본가정의학과의원","울산광역시 중구 반구로 46","병원,의원 > 가정의학과"
"250","롯데리아 언양점","울산광역시 울주군 언양읍 헌양길 25","양식 > 햄버거"
"251","KFC 울산명덕","울산광역시 동구 방어진순환도로 909","양식 > 햄버거"
"252","버거킹 울산동구Oilbank점","울산광역시 동구 방어진순환도로 1025 현대오일뱅크","양식 > 햄버거"
"253","그린메디의원","울산광역시 동구 화문로 75","병원,의원 > 가정의학과"
"254","타이코랏","울산광역시 중구 젊음의거리 113","음식점 > 태국음식"
"255","롯데리아울산태화점","울산광역시 중구 태화로 174","양식 > 햄버거"
"256","롯데리아 울산성안점","울산광역시 중구 성안로 195","양식 > 햄버거"
"257","니와미즈 의원","울산광역시 중구 종가6길 32","병원,의원 > 피부과"
"258","윤가정의학과의원","울산광역시 북구 염포로 529 3층","병원,의원 > 가정의학과"
"259","울산시티e병원","울산광역시 북구 산업로 1001","병원,의원 > 재활의학과"
"260","삼성연합가정의학과의원","울산광역시 남구 문수로369번길 65 한서빌딩","병원,의원 > 가정의학과"
"261","박창민가정의학과","울산광역시 남구 신정로 33","병원,의원 > 가정의학과"
"262","한마음가정의학과의원","울산광역시 중구 성안로 200","병원,의원 > 가정의학과"
"263","미소연합의원","울산광역시 남구 중앙로290번길 30","병원,의원 > 가정의학과"
"264","롯데리아울산화정점","울산광역시 동구 대학길 65","양식 > 햄버거"
"265","어랑","울산광역시 남구 거마로5번길 27 1층","쇼핑,유통 > 건어물"
"266","롯데리아울산호계점","울산광역시 북구 호계로 302","양식 > 햄버거"
"267","롯데리아 울산방어점","울산광역시 동구 꽃바위로 266","양식 > 햄버거"
"268","연희가정의학과의원","울산광역시 북구 천곡남로 33 삼성코아루상가","병원,의원 > 가정의학과"
"269","롯데리아 울산화봉점","울산광역시 북구 화봉로 74 쿠프스케익","양식 > 햄버거"
"270","롯데리아울산온양점","울산광역시 울주군 온양읍 온양로 95","양식 > 햄버거"
"271","인푸드서비스","울산광역시 남구 화합로102번길 3-19","쇼핑,유통 > 종합도소매"
"272","롯데리아 울산전하점","울산광역시 동구 진성14길 77","양식 > 햄버거"
"273","롯데리아 울산범서점","울산광역시 울주군 범서읍 천상중앙길 87","양식 > 햄버거"
"274","우리가정의학과의원","울산광역시 북구 화봉로 75","병원,의원 > 가정의학과"
"275","하나가정의학과의원","울산광역시 중구 태화로 126","병원,의원 > 가정의학과"
"276","서울가정의학과의원","울산광역시 중구 서원6길 4","병원,의원 > 가정의학과"
"277","임채갑가정의학과의원","울산광역시 중구 태화로 184","병원,의원 > 가정의학과"
"278","롯데리아 울산반구점","울산광역시 중구 염포로 21","양식 > 햄버거"
"279","현대가정의원","울산광역시 동구 동해안로 43","병원,의원 > 가정의학과"
"280","맥도날드 울산일산DT","울산광역시 동구 방어진순환도로 634 울산 일산 맥드라이브","양식 > 햄버거"
"281","울산대학교병원","울산광역시 동구 방어진순환도로 877","건강,의료 > 종합병원"
"282","동산가정의학과의원","울산광역시 중구 평동길 1","병원,의원 > 가정의학과"
"283","오버더디쉬 울산점","울산광역시 남구 삼산로 288 롯데백화점 울산점 지하1층","음식점 > 푸드코트"
"284","하나가정의학과의원","울산광역시 울주군 청량읍 삼정로 90","병원,의원 > 가정의학과"
"285","롯데리아 울산명촌점","울산광역시 북구 명촌로 45","양식 > 햄버거"
"286","서동가정의학과의원","울산광역시 중구 동천2길 3","병원,의원 > 가정의학과"
"287","남창가정의학과의원","울산광역시 울주군 온양읍 남창1길 47","병원,의원 > 가정의학과"
"288","롯데리아 울산옥동타워점","울산광역시 남구 문수로 339 1층 롯데리아","양식 > 햄버거"
"289","동강병원","울산광역시 중구 태화로 239 동강병원","건강,의료 > 종합병원"
"290","동부의원","울산광역시 동구 안산로 50","병원,의원 > 가정의학과"
"291","롯데리아 홈플러스울산점","울산광역시 중구 번영로 475 홈플러스울산점 1F","양식 > 햄버거"
"292","롯데리아롯데마트울산진장점","울산광역시 북구 진장유통로 64","양식 > 햄버거"
"293","롯데리아 메가마트언양점","울산광역시 울주군 삼남면 반구대로 612","양식 > 햄버거"
"294","굿모닝가정의학과의원","울산광역시 중구 다운로 46 2층 굿모닝가정의학과의원","병원,의원 > 가정의학과"
"295","롯데리아 장생포점","울산광역시 남구 장생포고래로 250","양식 > 햄버거"
"296","롯데리아 하나로마트울산점","울산광역시 울주군 범서읍 장검길 10","양식 > 햄버거"
"297","울산병원","울산광역시 남구 월평로171번길 13","건강,의료 > 종합병원"
"298","참사랑가정의학과의원","울산광역시 중구 학성로 173","병원,의원 > 가정의학과"
"299","레드스카이 락타이","울산광역시 남구 번영로150번길 12 2층","음식점 > 태국음식"
"300","롯데리아 홈플러스울산동구점","울산광역시 동구 일산동 577-14","양식 > 햄버거"
"301","카카오츄로","울산광역시 북구 동대21길 3","음식점 > 스페인음식"
"302","롯데리아 홈플러스울산북구점","울산광역시 북구 신답로 26 홈플러스","양식 > 햄버거"
"303","서부가정의원","울산광역시 동구 방어진순환도로 995 현대패밀리서부아파트","병원,의원 > 가정의학과"
"304","생생의원","울산광역시 남구 월평로 35","병원,의원 > 가정의학과"
